ennå,171131
krav,170394
hen,170119
enkelt,169234
trodde,168970
10.,168695
fort,168204
dets,167913
kongen,167722
burde,167307
midt,167162
bruke,166741
møte,166365
p.,166315
nun,166273
Alt,166260
ferdig,166221
ung,166028
legge,165726
lyst,165617
best,165612
direkte,165328
The,165016
gift,165001
mit,164724
nedover,164586
likesom,164093
hvite,164061
levende,163222
kastet,162813
selve,162704
funnet,162612
vor,162534
frå,162116
næsten,162009
brev,161159
natten,160540
fall,160204
mars,160037
samlet,159877
86,159829
art,159771
kjent,159550
utover,159546
rike,159542
leve,159541
aldrig,159480
36,159440
bad,159409
gaa,159320
al,159168
idag,159055
_,158973
tak,158417
Derfor,158280
sak,158059
hvorfor,157928
regel,157907
lever,157299
33,157234
vist,157071
redd,157066
lære,156977
Tyskland,156001
9.,155717
interesse,155348
føre,154509
uttrykk,154429
bra,154281
stand,154115
makt,154035
gangen,153673
vente,153670
skrev,153411
minst,152602
indre,151896
fører,151469
Var,151402
time,151371
Bin,151364
gutten,151186
sitter,150519
,150114
måten,149582
innen,149565
fortalte,149470
glede,149447
hvilken,148869
førte,148727
venstre,148600
45,148292
Bare,148119
øine,148024
klar,148013
nam,147986
naturligvis,147840
lag,147336
andet,147329
rolig,147263
brukt,147195
aa,147175
70,147159
vannet,147024
natt,146918
mat,146652
stykke,146610
fortsatte,146569
drog,146413
nettop,146287
tider,146122
venner,145935
retning,145807
medlemmer,145697
stemme,145531
kirke,145313
morgen,145169
kroner,144593
L,144496
hverken,144308
nevnt,144281
Big,144258
dyr,144064
gaar,143866
Kan,143846
året,143637
Også,143487
Hvorfor,143373
hjerte,143363
it,143360
endnu,143354
øinene,143167
skrevet,142965
historie,142897
saaledes,142826
ledd,142708
tidlig,142167
re,141518
arbeider,140849
eldre,140840
ingenting,140228
Kr,140093
hendes,140051
tra,139787
varme,139523
viss,139196
fred,139133
hjelpe,138963
varer,138842
ud,138613
Saa,138549
Kristus,138233
Nils,138186
derimot,138110
vore,138044
Sverige,137766
hel,137614
Olav,137613
mening,137572
tydelig,137553
66,137551
tenker,137451
sant,137451
løp,137303
Olsen,137139
utvikling,137057
tenkt,136715
fem,136453
fullt,135580
smilte,135075
sat,134650
bordet,134513
gården,134510
vare,134344
34,134301
vekk,134290
vidt,133906
U,133877
von,133658
44,133246
heter,133200
um,132906
Danmark,132336
kirken,132296
jfr.,132212
hvorledes,132137
hendene,131740
42,131405
øre,131393
talte,131373
skaffe,131127
200,131046
12.,131017
St,130978
neste,130826
ansikt,130378
taler,130263
1920,129871
visse,129714
skriver,129678
ber,129558
111,129378
deler,129334
mand,129249
trakk,129199
#,129155
timer,129050
Peter,129020
såtte,128930
75,128909
mørke,128881
38,128868
forslag,128756
37,128672
sang,128203
datter,128098
90,128029
egentlig,127858
kamp,127719
IV,127521
stedet,127425
43,127411
drev,127404
nåar,127247
ligge,127094
Herren,127089
vendte,127030
Frankrike,127022
rene,126781
faar,126768
øynene,126719
kveld,126425
tanker,126343
faren,126223
des,126063
ombord,125837
sterke,125825
altfor,125692
dermed,125690
kalles,125570
sikker,125528
altid,125527
kjærlighet,125499
lik,125448
følger,125425
Karl,125141
laget,124965
sendt,124880
hender,124877
derved,124819
Kristiania,124779
ende,124761
Først,124414
falt,124317
orden,124169
folket,124053
vilje,123863
tusen,123856
moderne,123738
setter,123368
ne,123348
39,123216
venn,123057
loven,123045
hand,122781
15.,122767
ven,122561
va,122540
let,122490
iallfall,122487
almindelig,122466
skogen,122443
høit,122307
ret,122204
nevnte,122086
temmelig,121938
kvelden,121807
slag,121399
sendte,121389
gjaldt,121319
hvilket,121280
slå,120644
forstå,120156
co,120140
feil,120021
fortelle,120001
hundre,119822
ditt,119806
lærer,119778
alvorlig,119721
nord,119639
navnet,119583
hustru,119484
tredje,119453
neppe,119315
krig,119229
barnet,119083
Lars,119061
dessuten,118903
prøve,118624
begynner,118609
januar,118311
økonomiske,117895
ført,117832
langsomt,117682
stående,117617
virksomhet,117612
mod,117463
bruker,117236
oz,117212
då,117159
skrive,117071
bok,117049
menneskene,116980
kra,116980
14.,116859
barna,116112
fare,116014
A/S,115965
skolen,115815
dine,115667
17.,115417
was,115164
åpnet,114807
adj,114575
Amerika,114500
nettopp,114483
48,114391
0.,114234
Per,114083
